InstructorID,FirstName,LastName,Department,Rank,Email
I6588,علّام,آل بن لافي,كلية الصيدلة,أستاذ مساعد,mrzwq02@example.net
I6589,فهد,آل قصير,كلية التربية,أستاذ,gljbr@example.com
I6590,رامي,آل جعفر,كلية الصيدلة,محاضر,kwthr16@example.com
I6591,نجم الدّين,الجفالي,كلية الهندسة,محاضر,thljln@example.org
I6592,نجدت,العليان,كلية الصيدلة,أستاذ مساعد,al-rfynjwn@example.net
I6593,مدحت,بن لادن,كلية الزراعة,أستاذ,al-swdwthwb@example.com
I6594,يسرى,آل صفوان,كلية الهندسة,أستاذ مساعد,rjylmhydb@example.org
I6595,كافور,آل سلطان,كلية الهندسة,محاضر,al-bn-lfytywb@example.net
I6596,مصباح,بقشان,كلية الصيدلة,محاضر,twfyq62@example.org
I6597,مجد,كانو,كلية الزراعة,محاضر,btkrfsyl@example.net
I6598,سراج,آل عايض,كلية الزراعة,أستاذ,bws82@example.org
I6599,طلال,فصيل,كلية التربية,محاضر,b-lkhylfth@example.net
I6600,بثينة,الجفالي,كلية الهندسة,أستاذ مساعد,slhjr@example.net
I6601,ديسم,آل جعفر,كلية الصيدلة,محاضر,fysl37@example.com
I6602,هزار,الحكير,كلية الصيدلة,محاضر,fthy65@example.org
I6603,زاكي,آل محمد بن علي بن جماز,كلية الزراعة,أستاذ مساعد,rjy50@example.org
I6604,عرفان,آل عايض,كلية الزراعة,أستاذ,ljbrtywb@example.org
I6605,عبد القهّار,آل محمد بن علي بن جماز,كلية الزراعة,محاضر,jwynal-qsyr@example.org
I6606,ناضر,الجفالي,كلية الصيدلة,أستاذ مساعد,fal-bn-lfy@example.org
I6607,مهيب,آل عطفة,كلية الزراعة,محاضر,lshytbw@example.net
I6608,صادح,الشايع,كلية الهندسة,أستاذ مساعد,shrbtlyshln@example.com
I6609,صخر,آل العسكري,كلية الهندسة,أستاذ مساعد,zyd64@example.com
I6610,قيس,الحكير,كلية الزراعة,أستاذ,shhmbn-ldn@example.net
I6611,لطوف,الشايع,كلية الهندسة,أستاذ مساعد,gal-wd@example.org
I6612,زهدي,كانو,كلية التربية,أستاذ مساعد,qsydlmshwl@example.org
I6613,ضياء,الحجار,كلية الصيدلة,محاضر,aal-khdyr@example.net
I6614,كسّاب,المشاولة,كلية الزراعة,أستاذ مساعد,yqynbqshn@example.org
I6615,راني,الحجار,كلية الصيدلة,محاضر,bqshnryd@example.org
I6616,مُتوكّل,آل عطفة,كلية الصيدلة,محاضر,bd-lqdwwslqyl@example.org
I6617,منتصر,فصيل,كلية الصيدلة,أستاذ,nshw01@example.com
I6618,نصر,آل عايض,كلية الزراعة,محاضر,lhkyrrstm@example.com
I6619,كرم,آل سلطان,كلية الهندسة,محاضر,rmzlhjr@example.net
I6620,نصري,آل جعفر,كلية الصيدلة,أستاذ,blqys81@example.org
I6621,نورس,الخرافي,كلية الصيدلة,أستاذ مساعد,al-jfrhlm@example.org
I6622,عبد الغفّار,الجابر,كلية التربية,أستاذ مساعد,skhal-tf@example.org
I6623,شامخ,آل سلطان,كلية الزراعة,محاضر,shywq99@example.com
I6624,رضوان,الجابر,كلية الزراعة,محاضر,klmgwl@example.net
I6625,أغاريد,العجلان,كلية الهندسة,أستاذ مساعد,ljflynsr-ldwyn@example.org
I6626,نادي,آل الشيخ,كلية الصيدلة,أستاذ مساعد,yhnbwly@example.net
I6627,رواء,آل جعفر,كلية الصيدلة,أستاذ,lshyhn@example.com
I6628,جمان,الجفالي,كلية التربية,أستاذ مساعد,wal-sfwn@example.org
I6629,ناصيف,المهيدب,كلية الصيدلة,أستاذ مساعد,al-hsynthqyf@example.com
I6630,جودي,العقيل,كلية التربية,أستاذ مساعد,shyb31@example.org
I6631,شكري,أبا الخيل,كلية الهندسة,أستاذ مساعد,al-lskrymnsy@example.org
I6632,عبد التّواب,آل مقطة,كلية الصيدلة,محاضر,rbqshn@example.org
I6633,صقر,آل سعود,كلية الزراعة,أستاذ,mqdm25@example.org
I6634,عمران,بقشان,كلية التربية,أستاذ مساعد,mmtzshrbtly@example.org
I6635,فارس,آل الشيخ,كلية الزراعة,أستاذ مساعد,tbwal-bn-lfy@example.com
I6636,أروى,الدباغ,كلية الصيدلة,أستاذ مساعد,lshylwn@example.org
I6637,واثق,مهنا,كلية التربية,محاضر,mlshy@example.net
I6638,كوثر,آل عايض,كلية التربية,محاضر,nsr66@example.net
I6639,مشرق,العليان,كلية الزراعة,محاضر,lmgwlhy@example.org
I6640,نعيم,بقشان,كلية التربية,أستاذ مساعد,rlmhydb@example.org
I6641,بيسان,آل صفوان,كلية الزراعة,محاضر,shybhnbwly@example.com
I6642,ريما,العقيل,كلية التربية,محاضر,lmgwlrzy@example.com
I6643,روبين,فصيل,كلية التربية,محاضر,al-lshykhlyth@example.org
I6644,واصف,آل بن ظافر,كلية الزراعة,أستاذ,mzw51@example.org
I6645,سيف الدّين,آل العسكري,كلية الزراعة,أستاذ,al-mydsmr@example.org
I6646,حازم,شربتلي,كلية الهندسة,محاضر,mnf94@example.com
I6647,غسّان,المشاولة,كلية الهندسة,أستاذ,lmgwlmshrf@example.org
I6648,منصور,العليان,كلية الزراعة,أستاذ مساعد,sbyh15@example.net
I6649,رشاد,آل الشيخ,كلية الهندسة,أستاذ,pal-sfwn@example.net
I6650,صقر,آل عطفة,كلية الهندسة,محاضر,hjrdly@example.net
I6651,لورين,آل قصير,كلية الزراعة,أستاذ,wylal-khdyr@example.org
I6652,سليم,بن لادن,كلية الزراعة,أستاذ مساعد,wlrshd@example.com
I6653,يعرب,آل عواض,كلية الهندسة,محاضر,knwnzmy@example.com
I6654,ليث,كانو,كلية التربية,محاضر,grydal-lshykh@example.net
I6655,هادي,آل قصير,كلية الزراعة,محاضر,hlkhrfy@example.org
I6656,سرور,آل محمد بن علي بن جماز,كلية الصيدلة,أستاذ,rstm25@example.com
I6657,بثينة,المغاولة,كلية الهندسة,أستاذ,lyn11@example.net
I6658,مروان,آل سعود,كلية الصيدلة,أستاذ مساعد,ljlnmrshd@example.net
I6659,ميار,الدباغ,كلية الزراعة,أستاذ مساعد,gal-yd@example.org
I6660,نوري,أبو داوود,كلية التربية,أستاذ مساعد,zyd01@example.net
I6661,عبد الخالق,بن لادن,كلية التربية,محاضر,jldbg@example.com
I6662,ألين,كانو,كلية الزراعة,أستاذ,mrtqy81@example.net
I6663,يسار,حنبولي,كلية الزراعة,محاضر,nbrs62@example.net
I6664,يانع,المهنا,كلية الصيدلة,أستاذ,al-hsynftkr@example.net
I6665,روحي,آل الشيخ,كلية التربية,أستاذ,mal-yd@example.org
I6666,فخري,آل قصير,كلية الهندسة,أستاذ,mhnyzyd@example.net
I6667,طارق,الحجار,كلية الزراعة,أستاذ,lbyblmhn@example.com
I6668,نبراس,الجفالي,كلية الصيدلة,أستاذ مساعد,rshdy30@example.net
I6669,أروى,العجلان,كلية الهندسة,أستاذ مساعد,mrsllmhn@example.com
I6670,فالح,بقشان,كلية الزراعة,أستاذ مساعد,ldbgthrwt@example.net
I6671,حامد,آل عطفة,كلية التربية,أستاذ مساعد,nsyf72@example.com
I6672,راني,العقيل,كلية الصيدلة,محاضر,bqshnhymn@example.com
I6673,ثابت,الدباغ,كلية الهندسة,أستاذ مساعد,mmwn77@example.net
I6674,مُعتز,الحجار,كلية التربية,أستاذ,cal-tf@example.org
I6675,مُصلح,أبو داوود,كلية التربية,محاضر,qal-lshykh@example.org
I6676,نجيب,آل رفيع,كلية الصيدلة,أستاذ,nmshrbtly@example.org
I6677,راما,آل حسين,كلية الصيدلة,أستاذ مساعد,mwywd10@example.com
I6678,زايد,الشايع,كلية الزراعة,محاضر,srwr77@example.org
I6679,كبير,مهنا,كلية الزراعة,أستاذ,al-lskrydn@example.org
I6680,قصيد,آل الشيخ,كلية الزراعة,أستاذ,nbn-ldn@example.net
I6681,عبد الباري,كانو,كلية الزراعة,محاضر,syd15@example.com
I6682,ريناد,أبا الخيل,كلية الزراعة,أستاذ,al-bn-zfrdhy@example.net
I6683,عزمي,آل علي,كلية التربية,أستاذ مساعد,blhkyr@example.org
I6684,هزار,آل عطفة,كلية الزراعة,محاضر,lshyzhr@example.net
I6685,تاج,بقشان,كلية الزراعة,أستاذ,hfyz39@example.org
I6686,شافع,آل الشيخ,كلية التربية,أستاذ,sltn28@example.net
I6687,جدير,المشاولة,كلية الصيدلة,أستاذ مساعد,plhkyr@example.com
I6688,ضياء,آل بن لافي,كلية التربية,محاضر,al-ydmntsr@example.org
I6689,إباء,آل عواض,كلية الهندسة,أستاذ,lrshdmursy@example.org
I6690,مُنجد,آل بن ظافر,كلية الصيدلة,أستاذ مساعد,shmkhfsyl@example.net
I6691,تحسين,آل علي,كلية الصيدلة,أستاذ مساعد,glb51@example.org
I6692,عارف,آل رفيع,كلية التربية,محاضر,ldbgbd-lgfwr@example.net
I6693,ضيائي,المغاولة,كلية الصيدلة,أستاذ,cmhn@example.org
I6694,شاكر,المغاولة,كلية التربية,أستاذ,bnn37@example.net
I6695,كنعان,بقشان,كلية الهندسة,أستاذ,slymlmshwl@example.org
I6696,نوري,آل جعفر,كلية الهندسة,أستاذ مساعد,zydldbg@example.net
I6697,دانة,العقيل,كلية الهندسة,محاضر,ldbgshkry@example.com
I6698,شدّاد,فصيل,كلية الزراعة,أستاذ مساعد,btsmbw-dwwd@example.org
I6699,حيدر,شربتلي,كلية الصيدلة,محاضر,syf-ldwyn76@example.org
I6700,هاشم,حجار,كلية الهندسة,محاضر,bd-lzyzal-qsyr@example.org
I6701,داني,الخرافي,كلية الزراعة,أستاذ مساعد,ilmhn@example.org
I6702,منسي,آل العسكري,كلية الهندسة,أستاذ,rdwn90@example.net
I6703,حازم,الراشد,كلية الزراعة,أستاذ,lwy77@example.com
I6704,عبد الحيّ,حنبولي,كلية الهندسة,أستاذ مساعد,mllyn@example.org
I6705,نوال,آل جعفر,كلية التربية,أستاذ,wsymbw-dwwd@example.net
I6706,راما,آل مقطة,كلية التربية,أستاذ مساعد,snm85@example.org
I6707,عبد الحكيم,الراشد,كلية التربية,أستاذ,shrbtlysyl@example.org
I6708,يعرب,المغاولة,كلية الصيدلة,محاضر,klym64@example.com
I6709,شهب,حجار,كلية الصيدلة,محاضر,dhwklkhrfy@example.org
I6710,عبد المحيي,آل قصير,كلية الزراعة,أستاذ مساعد,lkhrfysqr@example.net
I6711,رابح,بقشان,كلية الهندسة,أستاذ مساعد,ljbrbd-lqdwws@example.com
I6712,جلال الدّين,الشايع,كلية الهندسة,أستاذ مساعد,bal-jfr@example.com
I6713,علوان,آل قصير,كلية الصيدلة,أستاذ,mwrljfly@example.net
I6714,جمال,آل الشيخ,كلية الصيدلة,أستاذ,aal-mqt@example.com
I6715,حميد,آل رفيع,كلية الصيدلة,أستاذ,lqylwsym@example.net
I6716,مشفق,آل صفوان,كلية الهندسة,أستاذ مساعد,qal-sltn@example.com
I6717,تامر,المهيدب,كلية التربية,محاضر,zshrbtly@example.org
I6718,دريد,آل مقطة,كلية الزراعة,محاضر,nwr-ldwynllyn@example.org
I6719,كبير,مهنا,كلية الزراعة,محاضر,cal-rfy@example.com
I6720,ليان,العجلان,كلية الزراعة,أستاذ,hdy24@example.org
I6721,عزّ الدّين,المهيدب,كلية الهندسة,أستاذ مساعد,yhy62@example.org
I6722,سرور,الخرافي,كلية الزراعة,أستاذ مساعد,lynlmhydb@example.net
I6723,فادي,المهيدب,كلية الصيدلة,أستاذ,mshrf85@example.org
I6724,فرج,المهنا,كلية الزراعة,محاضر,lmhnfdy@example.com
I6725,أجوان,المهيدب,كلية الصيدلة,أستاذ,lkhrfyyzyd@example.com
I6726,كبير,آل محمد بن علي بن جماز,كلية الهندسة,محاضر,mhrn59@example.org
I6727,عبد الغفور,حنبولي,كلية الزراعة,محاضر,mhnfrdws@example.net
I6728,لورين,الجفالي,كلية الصيدلة,محاضر,hfz45@example.org
I6729,شهاب,المهنا,كلية الزراعة,أستاذ مساعد,nwf60@example.net
I6730,عتاب,آل معيض,كلية التربية,محاضر,rwljbr@example.org
I6731,صدّاح,آل بن لافي,كلية الصيدلة,أستاذ مساعد,ldbgnbyh@example.org
I6732,عبد الرّؤوف,آل عواض,كلية الزراعة,أستاذ مساعد,lmgwlnwf@example.net
I6733,سرحان,آل معيض,كلية الصيدلة,أستاذ,shl38@example.net
I6734,ضياء الدّين,فصيل,كلية الصيدلة,أستاذ,cal-qsyr@example.org
I6735,نيازي,آل سلطان,كلية التربية,أستاذ مساعد,sdal-khdyr@example.com
I6736,قانت,آل بن لافي,كلية الصيدلة,أستاذ مساعد,olrshd@example.net
I6737,أريج,شربتلي,كلية الزراعة,محاضر,rytj51@example.com
I6738,تامر,المهنا,كلية الزراعة,أستاذ مساعد,jwhr95@example.net
I6739,ليث,حنبولي,كلية الصيدلة,أستاذ,nf94@example.net
I6740,عتيد,أبا الخيل,كلية الصيدلة,محاضر,lshykhtyb@example.com
I6741,وجيه,حجار,كلية التربية,أستاذ مساعد,lmgwlmjhd@example.com
I6742,جرير,آل عطفة,كلية الهندسة,أستاذ,bwsal-swd@example.com
I6743,جالا,حجار,كلية الزراعة,محاضر,fsyltl@example.org
I6744,راجي,الحكير,كلية الزراعة,أستاذ,ldbgmlk@example.org
I6745,جرير,الحجار,كلية الهندسة,أستاذ مساعد,ishrbtly@example.net
I6746,رسمي,حجار,كلية التربية,أستاذ,skhal-tf@example.com
I6747,معين,الجفالي,كلية الهندسة,محاضر,sdymal-bn-lfy@example.org
I6748,آيات,حجار,كلية الصيدلة,محاضر,al-hsynysry@example.org
I6749,خيري,شربتلي,كلية التربية,محاضر,ftkrb-lkhyl@example.com
I6750,مَسعد,الراشد,كلية الزراعة,أستاذ مساعد,fal-jfr@example.com
I6751,رامز,آل علي,كلية الهندسة,أستاذ مساعد,mhmwd04@example.net
I6752,عاصم,العقيل,كلية الزراعة,محاضر,al-qsyrlm@example.com
I6753,شهير,حجار,كلية الصيدلة,محاضر,jwd61@example.org
I6754,فداء,آل جعفر,كلية التربية,محاضر,shdn20@example.org
I6755,زيدان,مهنا,كلية الزراعة,محاضر,mlshy@example.com
I6756,رامح,الحجار,كلية التربية,أستاذ مساعد,flmhydb@example.org
I6757,صبيح,الدباغ,كلية التربية,أستاذ مساعد,blmshwl@example.org
I6758,جرير,الراشد,كلية التربية,أستاذ مساعد,musfshrbtly@example.net
