StudentID,FirstName,LastName,DateOfBirth,Major,Address,Phone
20255199,مطاوع,آل عايض,2002-09-01,كلية الهندسة,القبة,0912369605
20255200,اعتكاف,كانو,2005-09-15,كلية الهندسة,بنغازي,0927117219
20255201,بارعة,بن لادن,2003-03-19,كلية الصيدلة,البيضاء,0917668370
20255202,عبد الرّشيد,آل الشيخ,2006-01-10,كلية الصيدلة,القبة,0915705128
20255203,عالم,آل بن ظافر,2000-05-16,كلية الصيدلة,طرابلس,0927273997
20255204,نذير,آل محمد بن علي بن جماز,2004-01-19,كلية الصيدلة,بنغازي,0919807707
20255205,منيف,المشاولة,2004-11-15,كلية الصيدلة,طرابلس,0912125984
20255206,داوود,آل صفوان,2006-05-18,كلية الصيدلة,المرج,0926088182
20255207,لؤي,شربتلي,2000-11-20,كلية الصيدلة,بنغازي,0921089893
20255208,قنوع,الشايع,2000-05-05,كلية الهندسة,البيضاء,0918185446
20255209,نعمان,كانو,2001-11-15,كلية التربية,البيضاء,0926969800
20255210,سراج,آل عواض,2000-02-07,كلية الزراعة,البيضاء,0916915490
20255211,كنعان,آل عطفة,2000-03-30,كلية الصيدلة,طرابلس,0929274889
20255212,وريد,الدباغ,2005-03-16,كلية الزراعة,بنغازي,0927223054
20255213,جود,العليان,2004-08-11,كلية الزراعة,القبة,0913152690
20255214,جاد,آل محمد بن علي بن جماز,2003-08-07,كلية الهندسة,بنغازي,0924750609
20255215,قطز,العليان,2004-01-25,كلية التربية,البيضاء,0911346602
20255216,صخر,الخرافي,2005-07-01,كلية الصيدلة,القبة,0925377201
20255217,لوليا,فصيل,2005-11-16,كلية الصيدلة,القبة,0927701981
20255218,شيّق,الجفالي,2002-02-19,كلية الزراعة,طرابلس,0912193867
20255219,مُتعب,فصيل,2002-06-04,كلية الزراعة,المرج,0917612175
20255220,عبد الرّشيد,آل قصير,2005-05-30,كلية التربية,المرج,0915414382
20255221,نافع,آل صفوان,2004-02-22,كلية التربية,القبة,0915095666
20255222,شعلان,آل بن ظافر,2003-03-21,كلية الهندسة,طرابلس,0927166537
20255223,مُتوكّل,آل سلطان,1999-05-07,كلية الصيدلة,طرابلس,0925848124
20255224,صباح,العجلان,2006-05-05,كلية الزراعة,بنغازي,0923800335
20255225,عزمي,المهيدب,2005-05-26,كلية التربية,المرج,0927716425
20255226,حيدر,آل سلطان,2004-05-23,كلية التربية,المرج,0918521176
20255227,عاطف,آل معيض,2002-01-20,كلية الصيدلة,القبة,0915857455
20255228,دانة,آل خضير,2000-07-12,كلية التربية,المرج,0922215526
20255229,عتيد,العليان,2005-10-03,كلية الصيدلة,البيضاء,0929101385
20255230,شكري,العليان,2001-02-23,كلية الهندسة,القبة,0916638695
20255231,ميرال,الجفالي,2005-08-09,كلية الزراعة,بنغازي,0913194795
20255232,ليم,المغاولة,2007-09-05,كلية الزراعة,القبة,0916559323
20255233,خلف,حجار,2004-04-16,كلية الزراعة,طرابلس,0916362458
20255234,صائب,آل معيض,1999-10-07,كلية الصيدلة,البيضاء,0915741495
20255235,صبور,آل صفوان,2002-08-02,كلية التربية,بنغازي,0916399609
20255236,بتول,آل خضير,2008-03-08,كلية الزراعة,بنغازي,0913686268
20255237,عصمت,آل محمد بن علي بن جماز,1999-11-23,كلية التربية,طرابلس,0921297293
20255238,تمام,بن لادن,2001-05-15,كلية الصيدلة,القبة,0916404236
20255239,ليان,آل صفوان,2001-07-03,كلية الصيدلة,المرج,0918243165
20255240,ثاقب,بن لادن,2007-02-20,كلية الزراعة,البيضاء,0924917782
20255241,عبدالله,آل معيض,2005-12-29,كلية الزراعة,المرج,0911603353
20255242,سمير,آل بن لافي,1999-10-13,كلية الزراعة,القبة,0928553316
20255243,هاشم,آل العسكري,2002-06-11,كلية التربية,بنغازي,0926484434
20255244,كامل,آل سلطان,2002-11-21,كلية التربية,المرج,0916834661
20255245,رباح,كانو,2001-11-10,كلية الصيدلة,طرابلس,0927895383
20255246,نشوة,الشايع,2005-06-06,كلية الزراعة,البيضاء,0913757161
20255247,خلدون,الشايع,2001-10-20,كلية الهندسة,المرج,0922366992
20255248,عزّ الدّين,المشاولة,2005-12-01,كلية التربية,طرابلس,0928633174
20255249,نورس,العليان,2002-09-12,كلية الهندسة,المرج,0923362719
20255250,فداء,الجفالي,2002-04-01,كلية الزراعة,البيضاء,0917633092
20255251,نديم,الحجار,2000-08-13,كلية الصيدلة,طرابلس,0915098555
20255252,صعب,آل بن لافي,2006-05-18,كلية الصيدلة,القبة,0929920829
20255253,لمّاح,آل مقطة,2003-07-21,كلية الصيدلة,القبة,0923805829
20255254,لطوف,آل رفيع,2006-04-24,كلية الزراعة,المرج,0911540395
20255255,خليفة,آل حسين,2002-03-17,كلية التربية,القبة,0922486138
20255256,منيف,آل حسين,2005-10-19,كلية الصيدلة,طرابلس,0917151453
20255257,شهم,الدباغ,2007-05-09,كلية التربية,بنغازي,0927271962
20255258,مُنجد,آل سعود,2000-11-19,كلية الصيدلة,القبة,0927477023
20255259,صافي,الجفالي,2000-12-09,كلية الصيدلة,القبة,0917186082
20255260,كاظم,المهيدب,2005-10-05,كلية الزراعة,بنغازي,0921702506
20255261,ساجي,العجلان,2007-11-30,كلية الزراعة,البيضاء,0913196377
20255262,جرير,آل رفيع,2004-10-20,كلية الزراعة,المرج,0915656854
20255263,يسري,حجار,2007-03-06,كلية الصيدلة,بنغازي,0919962972
20255264,شعبان,حجار,1999-04-19,كلية الزراعة,المرج,0927434418
20255265,حسنين,آل خضير,1999-05-01,كلية الزراعة,بنغازي,0925269676
20255266,صدّام,الجفالي,2002-09-17,كلية الصيدلة,البيضاء,0927798558
20255267,أناهيد,آل جعفر,2004-01-25,كلية الصيدلة,بنغازي,0911011979
20255268,فرات,بن لادن,2004-02-20,كلية الزراعة,طرابلس,0912529898
20255269,مجد,آل مقطة,2006-06-16,كلية الزراعة,القبة,0913913239
20255270,هادي,الشايع,2004-01-12,كلية الهندسة,طرابلس,0924959606
20255271,كسّاب,آل عواض,2005-09-09,كلية الزراعة,طرابلس,0926107076
20255272,ترانيم,الدباغ,2005-10-13,كلية التربية,البيضاء,0915218927
20255273,رامي,أبا الخيل,2003-12-22,كلية الصيدلة,القبة,0929749950
20255274,فدائي,آل عايض,2000-12-30,كلية الزراعة,طرابلس,0916370066
20255275,حنبل,آل صفوان,2004-01-21,كلية الزراعة,طرابلس,0924711915
20255276,وثّاب,آل حسين,2006-06-10,كلية الزراعة,المرج,0916259719
20255277,زهدي,شربتلي,2002-07-31,كلية الهندسة,طرابلس,0926579458
20255278,حسام,آل علي,1999-11-20,كلية التربية,البيضاء,0922478958
20255279,بوران,آل سعود,1999-05-08,كلية الزراعة,القبة,0929958521
20255280,لارا,آل معيض,2001-12-03,كلية الزراعة,المرج,0927868513
20255281,نجوان,فصيل,2005-12-08,كلية الهندسة,طرابلس,0922224227
20255282,ظهير,آل خضير,2007-03-01,كلية الزراعة,البيضاء,0919084616
20255283,غزوان,آل حسين,2003-05-18,كلية الزراعة,القبة,0913040931
20255284,رامي,آل حسين,2005-04-29,كلية الزراعة,البيضاء,0929842259
20255285,ضيائي,الجفالي,2002-12-19,كلية الزراعة,البيضاء,0917385252
20255286,آيات,آل سلطان,2007-04-01,كلية الصيدلة,البيضاء,0923361789
20255287,مياس,الدباغ,2005-09-17,كلية الصيدلة,البيضاء,0928885734
20255288,مياس,آل معيض,2002-06-08,كلية الزراعة,طرابلس,0911116130
20255289,ناعم,المهيدب,2003-01-04,كلية الصيدلة,البيضاء,0915100768
20255290,سعد,آل صفوان,2002-10-15,كلية الزراعة,بنغازي,0919851065
20255291,عبد الإله,بن لادن,2003-01-02,كلية التربية,المرج,0921663140
20255292,ذكي,الجابر,2006-11-20,كلية الهندسة,بنغازي,0921161989
20255293,طموح,الجفالي,2001-10-22,كلية الصيدلة,القبة,0925726417
20255294,شاطر,شربتلي,2001-06-21,كلية الزراعة,طرابلس,0912289558
20255295,ثامر,آل عطفة,2008-01-22,كلية الهندسة,المرج,0924713410
20255296,ودود,آل بن ظافر,2001-06-06,كلية الزراعة,المرج,0914907102
20255297,هيا,الخرافي,2000-09-04,كلية الهندسة,البيضاء,0915177450
20255298,اعتكاف,العليان,2000-11-07,كلية الصيدلة,بنغازي,0921135267
20255299,يحيى,شربتلي,2000-10-08,كلية الزراعة,طرابلس,0927005604
20255300,ديمه,آل معيض,2006-02-20,كلية الهندسة,القبة,0916744979
20255301,خاشعة,مهنا,2006-03-30,كلية الزراعة,القبة,0929929380
20255302,وسام,آل علي,2000-04-30,كلية الصيدلة,طرابلس,0924133132
20255303,عبد المجيد,فصيل,2003-03-19,كلية الصيدلة,طرابلس,0916086379
20255304,فتوح,آل حسين,1999-11-02,كلية الزراعة,البيضاء,0928094616
20255305,كنار,أبو داوود,2004-03-19,كلية الزراعة,المرج,0926488181
20255306,سعود,حجار,2002-08-17,كلية الزراعة,بنغازي,0919490183
20255307,ريتال,آل معيض,2001-11-27,كلية الهندسة,البيضاء,0922715853
20255308,ضرغام,بن لادن,2001-09-29,كلية الزراعة,طرابلس,0914880831
20255309,نشوة,المغاولة,2003-05-07,كلية الزراعة,القبة,0923253562
20255310,ناضر,مهنا,2007-10-12,كلية الزراعة,البيضاء,0925521597
20255311,حمّاد,الحجار,2003-02-15,كلية الصيدلة,المرج,0918212607
20255312,فخري,المغاولة,2005-06-18,كلية التربية,المرج,0923462123
20255313,راتب,آل العسكري,2001-12-15,كلية الهندسة,طرابلس,0914437401
20255314,أريج,آل عواض,2007-04-14,كلية التربية,البيضاء,0926498510
20255315,بشرى,المغاولة,2001-06-29,كلية الزراعة,البيضاء,0916683843
20255316,خضر,الخرافي,2001-03-16,كلية الزراعة,البيضاء,0919286693
20255317,ميثاق,آل سلطان,2002-06-11,كلية الصيدلة,المرج,0924526360
20255318,رمضان,آل العسكري,2001-08-03,كلية الهندسة,بنغازي,0915615177
20255319,عادل,بن لادن,2002-01-24,كلية التربية,بنغازي,0921096843
20255320,عفيف,آل علي,2002-03-20,كلية الزراعة,المرج,0911780757
20255321,عبد الصّمد,آل صفوان,2001-07-15,كلية الصيدلة,طرابلس,0924101653
20255322,قنوع,بقشان,2001-09-27,كلية الصيدلة,البيضاء,0925987177
20255323,عبد الصّمد,مهنا,2002-07-25,كلية الزراعة,طرابلس,0927712667
20255324,ناجح,العقيل,1999-12-07,كلية الصيدلة,المرج,0911402656
20255325,وسيم,شربتلي,2003-11-06,كلية الهندسة,بنغازي,0911317574
20255326,يعقوب,آل العسكري,2002-01-08,كلية الهندسة,بنغازي,0915225769
20255327,صادق,الجفالي,2005-01-04,كلية الهندسة,بنغازي,0922466456
20255328,عائد,الحكير,2004-01-27,كلية التربية,طرابلس,0921024891
20255329,عتاب,آل العسكري,2003-04-29,كلية الزراعة,القبة,0919944529
20255330,يسار,آل قصير,2005-09-06,كلية الهندسة,البيضاء,0914980961
20255331,شعلان,الشايع,2002-07-18,كلية الزراعة,القبة,0919068509
20255332,شعلان,آل بن ظافر,2008-03-02,كلية الهندسة,طرابلس,0917704052
20255333,سعدي,حجار,2002-09-16,كلية الزراعة,المرج,0913591526
20255334,طيّع,بن لادن,2004-04-21,كلية الزراعة,المرج,0929357842
20255335,خافق,شربتلي,2000-02-02,كلية الزراعة,طرابلس,0912387731
20255336,ناعم,الجابر,2006-12-25,كلية الهندسة,القبة,0929238480
20255337,بهاء,آل بن ظافر,2001-04-30,كلية الصيدلة,بنغازي,0923474476
20255338,مكّي,أبا الخيل,2005-06-09,كلية الهندسة,القبة,0912610417
20255339,جابر,حنبولي,2004-11-02,كلية الزراعة,طرابلس,0914079008
20255340,كليم,المشاولة,2002-09-10,كلية الزراعة,طرابلس,0919455900
20255341,نجم الدّين,فصيل,2004-04-10,كلية التربية,البيضاء,0911457482
20255342,فيّاض,بقشان,2000-04-13,كلية الهندسة,البيضاء,0927743966
20255343,سائد,بقشان,2007-09-11,كلية الزراعة,القبة,0911433292
20255344,شهد,أبا الخيل,2004-01-13,كلية الزراعة,بنغازي,0917525340
20255345,ضحّاك,آل علي,2000-09-11,كلية التربية,طرابلس,0919184685
20255346,مكّي,آل عايض,2007-05-04,كلية الزراعة,القبة,0929811057
20255347,لتين,آل صفوان,2007-05-19,كلية الصيدلة,طرابلس,0919284868
20255348,كرم,المهيدب,2007-09-06,كلية الزراعة,طرابلس,0924623301
